省份,城市,年份,国内旅游人数（万人）,国内旅游收入（亿元）,,,,,,
广东省,云浮市,2021,361.465,129.68,,,,,,
广东省,云浮市,2022,296.437,62.43,,,,,,
广东省,云浮市,2023,,,,,,,,
广东省,佛山市,2000,,43.13,,,,,,
广东省,佛山市,2001,,47.34,,,,,,
广东省,佛山市,2002,369.6,55.79,,,,,,
广东省,佛山市,2003,89.1,44.73,,,,,,
广东省,佛山市,2004,478,68.38,,,,,,
广东省,佛山市,2005,495,80.15,,,,,,
广东省,佛山市,2006,544,94.59,,,,,,
广东省,佛山市,2007,696.79,118.55,,,,,,
广东省,佛山市,2008,704.3,145.69,,,,,,
广东省,佛山市,2009,737.56,160.15,,,,,,
广东省,佛山市,2010,763.5,181.76,,,,,,
广东省,佛山市,2011,855.5,233.25,,,,,,
广东省,佛山市,2012,912,289.3,,,,,,
广东省,佛山市,2013,984.2,352.45,,,,,,
广东省,佛山市,2014,3695.81,414.27,,,,,,
广东省,佛山市,2015,3928.38,461.37,,,,,,
广东省,佛山市,2016,1211.29,528.81,,,,,,
广东省,佛山市,2017,1351.72,608.57,,,,,,
广东省,佛山市,2018,1538.42,702.53,,,,,,
广东省,佛山市,2019,1831.7,817.2,,,,,,
广东省,佛山市,2020,1746.54,321.51,,,,,,
广东省,佛山市,2021,1588.28,330.92,,,,,,
广东省,佛山市,2022,1245.1,281.98,,,,,,
广东省,佛山市,2023,,,,,,,,
广东省,广州市,2000,,291.19,,,,,,
广东省,广州市,2001,,318.65,,,,,,
广东省,广州市,2002,2232.1,350.09,,,,,,
广东省,广州市,2003,656.4,320.88,,,,,,
广东省,广州市,2004,2238,390.18,,,,,,
广东省,广州市,2005,2340,436.45,,,,,,
广东省,广州市,2006,2396,477.56,,,,,,
广东省,广州市,2007,2727,554.96,,,,,,
广东省,广州市,2008,2916,620.15,,,,,,
广东省,广州市,2009,3286,746.52,,,,,,
广东省,广州市,2010,3692,935.97,,,,,,
广东省,广州市,2011,3816,1315.47,,,,,,
广东省,广州市,2012,4017,1586.11,,,,,,
广东省,广州市,2013,4274,1882.29,,,,,,
广东省,广州市,2014,4547,2185.37,,,,,,
广东省,广州市,2015,4854,2520.52,,,,,,
广东省,广州市,2016,5079,2800.58,,,,,,
广东省,广州市,2017,5375,3187.89,,,,,,
广东省,广州市,2018,5632,3579.24,,,,,,
广东省,广州市,2019,5874,4003.36,,,,,,
广东省,广州市,2020,3973,930.66,,,,,,
广东省,广州市,2021,4142.96,1384.01,,,,,,
广东省,广州市,2022,4885.86,1155.67,,,,,,
广东省,广州市,2023,,,,,,,,
广东省,惠州市,2000,,19.72,,,,,,
广东省,惠州市,2001,,22.39,,,,,,
广东省,惠州市,2002,270.9,25.75,,,,,,
广东省,惠州市,2003,249.4,22.5,,,,,,
广东省,惠州市,2004,321,31.92,,,,,,
广东省,惠州市,2005,380,36.26,,,,,,
广东省,惠州市,2006,461,44.52,,,,,,
广东省,惠州市,2007,586,62.42,,,,,,
广东省,惠州市,2008,675,73.55,,,,,,
广东省,惠州市,2009,799,87.73,,,,,,
广东省,惠州市,2010,913,106.73,,,,,,
广东省,惠州市,2011,1014,123.73,,,,,,
广东省,惠州市,2012,1122,141.33,,,,,,
广东省,惠州市,2013,1295,164.94,,,,,,
广东省,惠州市,2014,1441,220.57,,,,,,
广东省,惠州市,2015,1644.2,275.6,,,,,,
广东省,惠州市,2016,1805.4,302.63,,,,,,
广东省,惠州市,2017,2000,373.8,,,,,,
广东省,惠州市,2018,2440.63,431.35,,,,,,
广东省,惠州市,2019,2730.99,500.37,,,,,,
广东省,惠州市,2020,1287.35,203.59,,,,,,
广东省,惠州市,2021,1358.75,217.89,,,,,,
广东省,惠州市,2022,1070.26,164.12,,,,,,
广东省,惠州市,2023,,,,,,,,
广东省,揭阳市,2000,,5.75,,,,,,
广东省,揭阳市,2001,,5.87,,,,,,
广东省,揭阳市,2002,63.95,10.57,,,,,,
广东省,揭阳市,2003,71.87,11.32,,,,,,
广东省,揭阳市,2004,88,12.98,,,,,,
广东省,揭阳市,2005,118,14.58,,,,,,
广东省,揭阳市,2006,125,15.8,,,,,,
广东省,揭阳市,2007,139,17.41,,,,,,
广东省,揭阳市,2008,157,20.83,,,,,,
广东省,揭阳市,2009,198,27.26,,,,,,
广东省,揭阳市,2010,361,46.06,,,,,,
广东省,揭阳市,2011,432,63.05,,,,,,
广东省,揭阳市,2012,536,85.07,,,,,,
广东省,揭阳市,2013,810,114.22,,,,,,
广东省,揭阳市,2014,1110,153.18,,,,,,
广东省,揭阳市,2015,1402,205.84,,,,,,
广东省,揭阳市,2016,1678,247.4,,,,,,
广东省,揭阳市,2017,1928,290.9,,,,,,
广东省,揭阳市,2018,2184,328.4,,,,,,
广东省,揭阳市,2019,2348,360.43,,,,,,
广东省,揭阳市,2020,265,35.54,,,,,,
广东省,揭阳市,2021,273.515,41.39,,,,,,
广东省,揭阳市,2022,267.111,40.3,,,,,,
广东省,揭阳市,2023,,,,,,,,
广东省,梅州市,2000,,4.59,,,,,,
广东省,梅州市,2001,,8.28,,,,,,
广东省,梅州市,2002,186.9,10.6,,,,,,
广东省,梅州市,2003,194.7,11.21,,,,,,
广东省,梅州市,2004,260,16.92,,,,,,
广东省,梅州市,2005,293,19.24,,,,,,
广东省,梅州市,2006,329,22.14,,,,,,
广东省,梅州市,2007,318.34,28.68,,,,,,
广东省,梅州市,2008,344.8,34.45,,,,,,
广东省,梅州市,2009,396.36,48.51,,,,,,
广东省,梅州市,2010,514.3,70.82,,,,,,
广东省,梅州市,2011,741.5,113.94,,,,,,
广东省,梅州市,2012,956.8,147.54,,,,,,
广东省,梅州市,2013,1196.34,197.73,,,,,,
广东省,梅州市,2014,1268.3,251,,,,,,
广东省,梅州市,2015,1522.7,307.09,,,,,,
广东省,梅州市,2016,1721.3,367.81,,,,,,
广东省,梅州市,2017,4133.61,434.75,,,,,,
广东省,梅州市,2018,2186.1,492.74,,,,,,
广东省,梅州市,2019,2358.66,536.52,,,,,,
广东省,梅州市,2020,765.1,105.73,,,,,,
广东省,梅州市,2021,312.721,54.38,,,,,,
广东省,梅州市,2022,231.273,40.39,,,,,,
广东省,梅州市,2023,,,,,,,,
广东省,汕头市,2000,184.92,25.36,,,,,,
广东省,汕头市,2001,203.27,27.88,,,,,,
广东省,汕头市,2002,225.39,29.27,,,,,,
广东省,汕头市,2003,231.34,30.24,,,,,,
广东省,汕头市,2004,263.91,37.72,,,,,,
广东省,汕头市,2005,423.9,44.34,,,,,,
广东省,汕头市,2006,485.32,50.24,,,,,,
广东省,汕头市,2007,541.83,56.92,,,,,,
广东省,汕头市,2008,604.13,63.38,,,,,,
广东省,汕头市,2009,667.82,70.94,,,,,,
广东省,汕头市,2010,768.82,85.07,,,,,,
广东省,汕头市,2011,889.78,101.12,,,,,,
广东省,汕头市,2012,1026.16,120.6,,,,,,
广东省,汕头市,2013,1140.34,143.65,,,,,,
广东省,汕头市,2014,1275.65,186.56,,,,,,
广东省,汕头市,2015,1426.3,254.61,,,,,,
广东省,汕头市,2016,1604.57,346.12,,,,,,
广东省,汕头市,2017,1850.57,434.59,,,,,,
广东省,汕头市,2018,2130.66,521.32,,,,,,
广东省,汕头市,2019,2306.87,553.91,,,,,,
广东省,汕头市,2020,493.79,86.06,,,,,,
广东省,汕头市,2021,491.4,93.99,,,,,,
广东省,汕头市,2022,382.06,70.38,,,,,,
广东省,汕头市,2023,,,,,,,,
广东省,汕尾市,2000,,14.19,,,,,,
广东省,汕尾市,2001,,14.98,,,,,,
广东省,汕尾市,2002,157,15.22,,,,,,
广东省,汕尾市,2003,381,12.13,,,,,,
广东省,汕尾市,2004,147,12.37,,,,,,
广东省,汕尾市,2005,149,13.19,,,,,,
广东省,汕尾市,2006,162,15.32,,,,,,
广东省,汕尾市,2007,189,16.25,,,,,,
广东省,汕尾市,2008,219,22.48,,,,,,
广东省,汕尾市,2009,239,25.17,,,,,,
广东省,汕尾市,2010,327,41.56,,,,,,
广东省,汕尾市,2011,439,57.25,,,,,,
广东省,汕尾市,2012,518,71.61,,,,,,
广东省,汕尾市,2013,582,81.31,,,,,,
广东省,汕尾市,2014,643,95.36,,,,,,
广东省,汕尾市,2015,724,106.32,,,,,,
广东省,汕尾市,2016,785,120.07,,,,,,
广东省,汕尾市,2017,839,127.81,,,,,,
广东省,汕尾市,2018,922,159.64,,,,,,
广东省,汕尾市,2019,965,169.82,,,,,,
广东省,汕尾市,2020,501,67.97,,,,,,
广东省,汕尾市,2021,425.935,55.27,,,,,,
广东省,汕尾市,2022,329.198,43.65,,,,,,
广东省,汕尾市,2023,,,,,,,,
广东省,江门市,2000,,30.59,,,,,,
广东省,江门市,2001,,36.79,,,,,,
广东省,江门市,2002,556.1,40.72,,,,,,
广东省,江门市,2003,477.4,35.98,,,,,,
广东省,江门市,2004,512,38.45,,,,,,
广东省,江门市,2005,543,41.02,,,,,,
广东省,江门市,2006,572,43.34,,,,,,
广东省,江门市,2007,619,57,,,,,,
广东省,江门市,2008,728,63.38,,,,,,
广东省,江门市,2009,746,76.09,,,,,,
广东省,江门市,2010,872,87.71,,,,,,
广东省,江门市,2011,1013,115.33,,,,,,
广东省,江门市,2012,1120,141.12,,,,,,
广东省,江门市,2013,1240,173.88,,,,,,
广东省,江门市,2014,1423,227.19,,,,,,
广东省,江门市,2015,1543,279.81,,,,,,
广东省,江门市,2016,1778,337.31,,,,,,
广东省,江门市,2017,2030,405.4,,,,,,
广东省,江门市,2018,2472,497.29,,,,,,
广东省,江门市,2019,2766,568.37,,,,,,
广东省,江门市,2020,700,98.84,,,,,,
广东省,江门市,2021,766.736,122.72,,,,,,
广东省,江门市,2022,635.265,93.51,,,,,,
广东省,江门市,2023,,,,,,,,
广东省,河源市,2000,,6.42,,,,,,
广东省,河源市,2001,,8.01,,,,,,
广东省,河源市,2002,219,10.68,,,,,,
广东省,河源市,2003,123.6,11.67,,,,,,
广东省,河源市,2004,188,13.17,,,,,,
广东省,河源市,2005,208,17.58,,,,,,
广东省,河源市,2006,255,21.61,,,,,,
广东省,河源市,2007,286.29,26.13,,,,,,
广东省,河源市,2008,326.1,30.38,,,,,,
广东省,河源市,2009,362.55,34.82,,,,,,
广东省,河源市,2010,435,45.13,,,,,,
广东省,河源市,2011,599.2,60.55,,,,,,
广东省,河源市,2012,777.5,131.84,,,,,,
广东省,河源市,2013,890.61,152.1,,,,,,
广东省,河源市,2014,944.1,176.34,,,,,,
广东省,河源市,2015,1102,210.13,,,,,,
广东省,河源市,2016,1250.1,236.63,,,,,,
广东省,河源市,2017,1540.81,271.8,,,,,,
广东省,河源市,2018,1719.74,315.34,,,,,,
广东省,河源市,2019,1930.57,354.83,,,,,,
广东省,河源市,2020,634.48,53.23,,,,,,
广东省,河源市,2021,649.69,51.03,,,,,,
广东省,河源市,2022,574.34,40.71,,,,,,
广东省,河源市,2023,,,,,,,,
广东省,深圳市,2000,927.71,184.5,,,,,,
广东省,深圳市,2001,1031.7,195.11,,,,,,
广东省,深圳市,2002,1073.5,212.95,,,,,,
广东省,深圳市,2003,1013.7,187.04,,,,,,
广东省,深圳市,2004,1383,233.3,,,,,,
广东省,深圳市,2005,1526,254.88,,,,,,
广东省,深圳市,2006,1605,280,,,,,,
广东省,深圳市,2007,1729,311.23,,,,,,
广东省,深圳市,2008,1790,329.62,,,,,,
广东省,深圳市,2009,1944,355.73,,,,,,
广东省,深圳市,2010,2265,412.62,,,,,,
广东省,深圳市,2011,2628,494,,,,,,
广东省,深圳市,2012,2941,566.52,,,,,,
广东省,深圳市,2013,3352,675.39,,,,,,
广东省,深圳市,2014,3809,811.09,,,,,,
广东省,深圳市,2015,4157,938.23,,,,,,
广东省,深圳市,2016,4525,1054.81,,,,,,
广东省,深圳市,2017,4808,1148.81,,,,,,
广东省,深圳市,2018,5188,1270.44,,,,,,
广东省,深圳市,2019,5501,1369.46,,,,,,
广东省,深圳市,2020,4879,1318.72,,,,,,
广东省,深圳市,2021,6232.84,1533.46,,,,,,
广东省,深圳市,2022,4840.9,1129.22,,,,,,
广东省,深圳市,2023,,,,,,,,
广东省,清远市,2000,,4.75,,,,,,
广东省,清远市,2001,,5.46,,,,,,
广东省,清远市,2002,78.2,11.55,,,,,,
广东省,清远市,2003,505.6,14.5,,,,,,
广东省,清远市,2004,202,29.64,,,,,,
广东省,清远市,2005,186,32.63,,,,,,
广东省,清远市,2006,211,35.33,,,,,,
广东省,清远市,2007,285.28,45.66,,,,,,
广东省,清远市,2008,469.4,53.17,,,,,,
广东省,清远市,2009,501.84,72,,,,,,
广东省,清远市,2010,1093.8,100.91,,,,,,
广东省,清远市,2011,2566.7,153.88,,,,,,
广东省,清远市,2012,2782.3,169.6,,,,,,
广东省,清远市,2013,2986,187.31,,,,,,
广东省,清远市,2014,3134,209.55,,,,,,
广东省,清远市,2015,3303,231.35,,,,,,
广东省,清远市,2016,3477,258.99,,,,,,
广东省,清远市,2017,3968.66,303.23,,,,,,
广东省,清远市,2018,4381,339.48,,,,,,
广东省,清远市,2019,4700,369.35,,,,,,
广东省,清远市,2020,823.8,90.11,,,,,,
广东省,清远市,2021,1319.8,110.22,,,,,,
广东省,清远市,2022,1022.22,85.22,,,,,,
广东省,清远市,2023,,,,,,,,
广东省,湛江市,2000,320.4,22.13,,,,,,
广东省,湛江市,2001,360.76,23.3,,,,,,
广东省,湛江市,2002,441.34,28.46,,,,,,
广东省,湛江市,2003,435.65,26.83,,,,,,
广东省,湛江市,2004,498.33,28.34,,,,,,
广东省,湛江市,2005,565.9,30.98,,,,,,
广东省,湛江市,2006,678.44,35.75,,,,,,
广东省,湛江市,2007,763.71,39.89,,,,,,
广东省,湛江市,2008,885.08,45.72,,,,,,
广东省,湛江市,2009,1143.1,51.64,,,,,,
广东省,湛江市,2010,1405,63.47,,,,,,
广东省,湛江市,2011,1798.1,90.56,,,,,,
广东省,湛江市,2012,2221.4,124.09,,,,,,
广东省,湛江市,2013,2518.6,151.84,,,,,,
广东省,湛江市,2014,2878.7,197.79,,,,,,
广东省,湛江市,2015,3293.82,267.05,,,,,,
广东省,湛江市,2016,3745.8,344.26,,,,,,
广东省,湛江市,2017,4305.9,414.16,,,,,,
广东省,湛江市,2018,5121.97,503.13,,,,,,
广东省,湛江市,2019,5968.3,592.57,,,,,,
广东省,湛江市,2020,1056.65,147.04,,,,,,
广东省,湛江市,2021,1436.81,149.49,,,,,,
广东省,湛江市,2022,1265.78,112.66,,,,,,
广东省,湛江市,2023,,,,,,,,
广东省,潮州市,2000,,7.64,,,,,,
广东省,潮州市,2001,,10.58,,,,,,
广东省,潮州市,2002,97,12.8,,,,,,
广东省,潮州市,2003,99,13.19,,,,,,
广东省,潮州市,2004,127,16.92,,,,,,
广东省,潮州市,2005,146,19.48,,,,,,
广东省,潮州市,2006,169,22.44,,,,,,
广东省,潮州市,2007,193,25.58,,,,,,
广东省,潮州市,2008,219,29.03,,,,,,
广东省,潮州市,2009,274,38.81,,,,,,
广东省,潮州市,2010,317,45.21,,,,,,
广东省,潮州市,2011,361,50.64,,,,,,
广东省,潮州市,2012,438,61.3,,,,,,
广东省,潮州市,2013,529,76.38,,,,,,
广东省,潮州市,2014,697,102.26,,,,,,
广东省,潮州市,2015,859,127.86,,,,,,
广东省,潮州市,2016,1016,165.95,,,,,,
广东省,潮州市,2017,1463,215.74,,,,,,
广东省,潮州市,2018,1920,283.35,,,,,,
广东省,潮州市,2019,2535,372.53,,,,,,
广东省,潮州市,2020,280,28.7,,,,,,
广东省,潮州市,2021,406.78,30.1,,,,,,
广东省,潮州市,2022,282.19,17.71,,,,,,
广东省,潮州市,2023,,,,,,,,
广东省,珠海市,2000,,37.55,,,,,,
广东省,珠海市,2001,,42.68,,,,,,
广东省,珠海市,2002,364,49.77,,,,,,
广东省,珠海市,2003,332.7,45.5,,,,,,
广东省,珠海市,2004,421,57.19,,,,,,
广东省,珠海市,2005,467,57.93,,,,,,
广东省,珠海市,2006,527,69.38,,,,,,
广东省,珠海市,2007,553.24,76.12,,,,,,
广东省,珠海市,2008,829.2,89.18,,,,,,
广东省,珠海市,2009,910.89,98.71,,,,,,
广东省,珠海市,2010,1055.4,136.2,,,,,,
广东省,珠海市,2011,1214.8,153.51,,,,,,
广东省,珠海市,2012,1298.8,175.79,,,,,,
广东省,珠海市,2013,1308.9,189.92,,,,,,
广东省,珠海市,2014,1516.2,214.05,,,,,,
广东省,珠海市,2015,1709,217.33,,,,,,
广东省,珠海市,2016,1909.2,247.71,,,,,,
广东省,珠海市,2017,1970.37,286,,,,,,
广东省,珠海市,2018,2126.65,368.99,,,,,,
广东省,珠海市,2019,2262.77,427.53,,,,,,
广东省,珠海市,2020,1462.18,176.73,,,,,,
广东省,珠海市,2021,2008.08,196.13,,,,,,
广东省,珠海市,2022,1236.32,108.29,,,,,,
广东省,珠海市,2023,,,,,,,,
广东省,肇庆市,2000,,22.71,,,,,,
广东省,肇庆市,2001,,24.99,,,,,,
广东省,肇庆市,2002,456.2,27.65,,,,,,
广东省,肇庆市,2003,419.8,26.51,,,,,,
广东省,肇庆市,2004,465,31.41,,,,,,
广东省,肇庆市,2005,501,37.37,,,,,,
广东省,肇庆市,2006,542,44.02,,,,,,
广东省,肇庆市,2007,597.2,51.42,,,,,,
广东省,肇庆市,2008,609.7,61.54,,,,,,
广东省,肇庆市,2009,728.19,73.93,,,,,,
广东省,肇庆市,2010,916.2,94.33,,,,,,
广东省,肇庆市,2011,1103.7,121.06,,,,,,
广东省,肇庆市,2012,1220.5,148.74,,,,,,
广东省,肇庆市,2013,1292.02,171.54,,,,,,
广东省,肇庆市,2014,1063.3,203.94,,,,,,
广东省,肇庆市,2015,1078.2,221.72,,,,,,
广东省,肇庆市,2016,1185.2,264.01,,,,,,
广东省,肇庆市,2017,1277.83,284.69,,,,,,
广东省,肇庆市,2018,1318.21,299.07,,,,,,
广东省,肇庆市,2019,1386.1,325.65,,,,,,
广东省,肇庆市,2020,498,67.55,,,,,,
广东省,肇庆市,2021,616.872,102.32,,,,,,
广东省,肇庆市,2022,453.484,74.05,,,,,,
广东省,肇庆市,2023,,,,,,,,
广东省,茂名市,2000,88.41,5.91,,,,,,
广东省,茂名市,2001,100.37,7.62,,,,,,
广东省,茂名市,2002,113.65,22.09,,,,,,
广东省,茂名市,2003,119.51,23.59,,,,,,
广东省,茂名市,2004,143.79,39.61,,,,,,
广东省,茂名市,2005,139.99,46.92,,,,,,
广东省,茂名市,2006,161.36,49.09,,,,,,
广东省,茂名市,2007,179.08,52.89,,,,,,
广东省,茂名市,2008,170.65,55.82,,,,,,
广东省,茂名市,2009,175.7,61.72,,,,,,
广东省,茂名市,2010,304.69,71.05,,,,,,
广东省,茂名市,2011,360.34,83.59,,,,,,
广东省,茂名市,2012,397.94,92.31,,,,,,
广东省,茂名市,2013,426.04,100.23,,,,,,
广东省,茂名市,2014,526.78,125.61,,,,,,
广东省,茂名市,2015,707.85,183.94,,,,,,
广东省,茂名市,2016,839.5,241.36,,,,,,
广东省,茂名市,2017,1091.87,326.86,,,,,,
广东省,茂名市,2018,1393.54,423.99,,,,,,
广东省,茂名市,2019,1545.81,473.78,,,,,,
广东省,茂名市,2020,535.83,88.4,,,,,,
广东省,茂名市,2021,556.59,101.81,,,,,,
广东省,茂名市,2022,463.78,81.91,,,,,,
广东省,茂名市,2023,,,,,,,,
广东省,阳江市,2000,,9.3,,,,,,
广东省,阳江市,2001,,10.51,,,,,,
广东省,阳江市,2002,224.7,11.08,,,,,,
广东省,阳江市,2003,273.3,12.86,,,,,,
广东省,阳江市,2004,238,16.99,,,,,,
广东省,阳江市,2005,239,20.69,,,,,,
广东省,阳江市,2006,237,24,,,,,,
广东省,阳江市,2007,238,26.53,,,,,,
广东省,阳江市,2008,240,28.95,,,,,,
广东省,阳江市,2009,273,34.13,,,,,,
广东省,阳江市,2010,305,41.41,,,,,,
广东省,阳江市,2011,456,64.98,,,,,,
广东省,阳江市,2012,572,85.08,,,,,,
广东省,阳江市,2013,700,112.99,,,,,,
广东省,阳江市,2014,876,152.04,,,,,,
广东省,阳江市,2015,1024,179,,,,,,
广东省,阳江市,2016,1169,211.27,,,,,,
广东省,阳江市,2017,1310,264.74,,,,,,
广东省,阳江市,2018,1472,304.99,,,,,,
广东省,阳江市,2019,1623,346.05,,,,,,
广东省,阳江市,2020,864,116.79,,,,,,
广东省,阳江市,2021,488.395,85.03,,,,,,
广东省,阳江市,2022,403.297,68.56,,,,,,
广东省,阳江市,2023,,,,,,,,
广东省,韶关市,2000,,9.8,,,,,,
广东省,韶关市,2001,,14.62,,,,,,
广东省,韶关市,2002,228.5,19.87,,,,,,
广东省,韶关市,2003,237,20.43,,,,,,
广东省,韶关市,2004,292,23.39,,,,,,
广东省,韶关市,2005,345,19.05,,,,,,
广东省,韶关市,2006,425,23.22,,,,,,
广东省,韶关市,2007,506.67,38.63,,,,,,
广东省,韶关市,2008,639.5,51.1,,,,,,
广东省,韶关市,2009,670.49,69.94,,,,,,
广东省,韶关市,2010,842.7,99.81,,,,,,
广东省,韶关市,2011,892.1,125.42,,,,,,
广东省,韶关市,2012,991.9,153.91,,,,,,
广东省,韶关市,2013,1147.08,184.89,,,,,,
广东省,韶关市,2014,1210.5,222.36,,,,,,
广东省,韶关市,2015,1296.3,270.18,,,,,,
广东省,韶关市,2016,1425.8,323.32,,,,,,
广东省,韶关市,2017,1645.02,388.5,,,,,,
广东省,韶关市,2018,1828.39,451.44,,,,,,
广东省,韶关市,2019,2001.11,509.94,,,,,,
广东省,韶关市,2020,423.83,63.91,,,,,,
广东省,韶关市,2021,464.16,68.6,,,,,,
广东省,韶关市,2022,362.206,50.11,,,,,,
广东省,韶关市,2023,,,,,,,,
广西壮族自治区,北海市,2000,,,,,,,,
广西壮族自治区,北海市,2001,,,,,,,,
广西壮族自治区,北海市,2002,380.41,18.2,,,,,,
广西壮族自治区,北海市,2003,368.5,16.39,,,,,,
广西壮族自治区,北海市,2004,398.82,17.86,,,,,,
广西壮族自治区,北海市,2005,440,20.05,,,,,,
广西壮族自治区,北海市,2006,471.19,23.77,,,,,,
广西壮族自治区,北海市,2007,601.36,29.48,,,,,,
广西壮族自治区,北海市,2008,694.97,37.94,,,,,,
广西壮族自治区,北海市,2009,810,50.5,,,,,,
广西壮族自治区,北海市,2010,938.43,67.17,,,,,,
广西壮族自治区,北海市,2011,1100.8,86.07,,,,,,
广西壮族自治区,北海市,2012,1311.2,110.17,,,,,,
广西壮族自治区,北海市,2013,1521.16,137.28,,,,,,
广西壮族自治区,北海市,2014,1720.69,173.11,,,,,,
广西壮族自治区,北海市,2015,2143.69,219.74,,,,,,
广西壮族自治区,北海市,2016,2473.24,284.34,,,,,,
广西壮族自治区,北海市,2017,3069.82,364.52,,,,,,
广西壮族自治区,北海市,2018,3935.24,499.67,,,,,,
广西壮族自治区,北海市,2019,5278.85,694.63,,,,,,
广西壮族自治区,北海市,2020,4119.74,514.27,,,,,,
广西壮族自治区,北海市,2021,5124.13,666.92,,,,,,
广西壮族自治区,北海市,2022,3402.84,382.39,,,,,,
广西壮族自治区,北海市,2023,,,,,,,,
广西壮族自治区,南宁市,2000,,,,,,,,
广西壮族自治区,南宁市,2001,,,,,,,,
广西壮族自治区,南宁市,2002,1075,58.38,,,,,,
广西壮族自治区,南宁市,2003,1142.71,61.52,,,,,,
广西壮族自治区,南宁市,2004,1386.91,71.65,,,,,,
广西壮族自治区,南宁市,2005,1623,83.26,,,,,,
广西壮族自治区,南宁市,2006,1840.68,97.55,,,,,,
广西壮族自治区,南宁市,2007,2058.1,114.22,,,,,,
广西壮族自治区,南宁市,2008,2558.14,141.21,,,,,,
广西壮族自治区,南宁市,2009,3071.13,179.03,,,,,,
广西壮族自治区,南宁市,2010,3272,234.78,,,,,,
广西壮族自治区,南宁市,2011,4375,307.05,,,,,,
广西壮族自治区,南宁市,2012,5122,397.13,,,,,,
广西壮族自治区,南宁市,2013,5840.26,469.64,,,,,,
广西壮族自治区,南宁市,2014,6905.19,598.73,,,,,,
